;Scopy version,f4beeb1
;Exported on,vendredi octobre 10/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH2(V)
7274,-0.726,0.288485
7275,-0.725,0.288485
7276,-0.724,0.288485
7277,-0.723,0.288485
7278,-0.722,0.288485
7279,-0.721,0.288485
7280,-0.72,0.288485
7281,-0.719,0.288485
7282,-0.718,0.288485
7283,-0.717,0.288485
7284,-0.716,0.288485
7285,-0.715,0.288485
7286,-0.714,0.288485
7287,-0.713,0.288485
7288,-0.712,0.288485
7289,-0.711,0.288485
7290,-0.71,0.288485
7291,-0.709,0.288485
7292,-0.708,0.288485
7293,-0.707,0.288485
7294,-0.706,0.288485
7295,-0.705,0.288485
7296,-0.704,0.288485
7297,-0.703,0.288485
7298,-0.702,0.288485
7299,-0.701,0.288485
7300,-0.7,0.288485
7301,-0.699,0.288485
7302,-0.698,0.288485
7303,-0.697,0.288485
7304,-0.696,0.288485
7305,-0.695,0.288485
7306,-0.694,0.288485
7307,-0.693,0.288485
7308,-0.692,0.288485
7309,-0.691,0.288485
7310,-0.69,0.288485
7311,-0.689,0.288485
7312,-0.688,0.288485
7313,-0.687,0.288485
7314,-0.686,0.288485
7315,-0.685,0.288485
7316,-0.684,0.288485
7317,-0.683,0.288485
7318,-0.682,0.288485
7319,-0.681,0.288485
7320,-0.68,0.288485
7321,-0.679,0.288485
7322,-0.678,0.288485
7323,-0.677,0.288485
7324,-0.676,0.288485
7325,-0.675,0.288485
7326,-0.674,0.288485
7327,-0.673,0.288485
7328,-0.672,0.288485
7329,-0.671,0.288485
7330,-0.67,0.288485
7331,-0.669,0.288485
7332,-0.668,0.288485
7333,-0.667,0.288485
7334,-0.666,0.288485
7335,-0.665,0.288485
7336,-0.664,0.288485
7337,-0.663,0.288485
7338,-0.662,0.288485
7339,-0.661,0.288485
7340,-0.66,0.288485
7341,-0.659,0.288485
7342,-0.658,0.288485
7343,-0.657,0.288485
7344,-0.656,0.288485
7345,-0.655,0.288485
7346,-0.654,0.288485
7347,-0.653,0.288485
7348,-0.652,0.288485
7349,-0.651,0.288485
7350,-0.65,0.288485
7351,-0.649,0.288485
7352,-0.648,0.288485
7353,-0.647,0.288485
7354,-0.646,0.288485
7355,-0.645,0.288485
7356,-0.644,0.288485
7357,-0.643,0.288485
7358,-0.642,0.288485
7359,-0.641,0.288485
7360,-0.64,0.288485
7361,-0.639,0.288485
7362,-0.638,0.288485
7363,-0.637,0.288485
7364,-0.636,0.288485
7365,-0.635,0.288485
7366,-0.634,0.288485
7367,-0.633,0.288485
7368,-0.632,0.288485
7369,-0.631,0.288485
7370,-0.63,0.288485
7371,-0.629,0.288485
7372,-0.628,0.288485
7373,-0.627,0.288485
7374,-0.626,0.288485
7375,-0.625,0.288485
7376,-0.624,0.288485
7377,-0.623,0.288485
7378,-0.622,0.288485
7379,-0.621,0.288485
7380,-0.62,0.288485
7381,-0.619,0.288485
7382,-0.618,0.288485
7383,-0.617,0.288485
7384,-0.616,0.288485
7385,-0.615,0.288485
7386,-0.614,0.288485
7387,-0.613,0.288485
7388,-0.612,0.288485
7389,-0.611,0.288485
7390,-0.61,0.288485
7391,-0.609,0.288485
7392,-0.608,0.288485
7393,-0.607,0.288485
7394,-0.606,0.288485
7395,-0.605,0.288485
7396,-0.604,0.288485
7397,-0.603,0.288485
7398,-0.602,0.288485
7399,-0.601,0.288485
7400,-0.6,0.288485
7401,-0.599,0.288485
7402,-0.598,0.288485
7403,-0.597,0.288485
7404,-0.596,0.288485
7405,-0.595,0.288485
7406,-0.594,0.288485
7407,-0.593,0.288485
7408,-0.592,0.288485
7409,-0.591,0.288485
7410,-0.59,0.288485
7411,-0.589,0.288485
7412,-0.588,0.288485
7413,-0.587,0.288485
7414,-0.586,0.288485
7415,-0.585,0.288485
7416,-0.584,0.288485
7417,-0.583,0.288485
7418,-0.582,0.288485
7419,-0.581,0.288485
7420,-0.58,0.288485
7421,-0.579,0.288485
7422,-0.578,0.288485
7423,-0.577,0.288485
7424,-0.576,0.288485
7425,-0.575,0.288485
7426,-0.574,0.288485
7427,-0.573,0.288485
7428,-0.572,0.288485
7429,-0.571,0.288485
7430,-0.57,0.288485
7431,-0.569,0.288485
7432,-0.568,0.288485
7433,-0.567,0.288485
7434,-0.566,0.288485
7435,-0.565,0.288485
7436,-0.564,0.288485
7437,-0.563,0.288485
7438,-0.562,0.288485
7439,-0.561,0.288485
7440,-0.56,0.288485
7441,-0.559,0.288485
7442,-0.558,0.288485
7443,-0.557,0.288485
7444,-0.556,0.288485
7445,-0.555,0.288485
7446,-0.554,0.288485
7447,-0.553,0.288485
7448,-0.552,0.288485
7449,-0.551,0.288485
7450,-0.55,0.288485
7451,-0.549,0.288485
7452,-0.548,0.288485
7453,-0.547,0.288485
7454,-0.546,0.288485
7455,-0.545,0.288485
7456,-0.544,0.288485
7457,-0.543,0.288485
7458,-0.542,0.288485
7459,-0.541,0.288485
7460,-0.54,0.288485
7461,-0.539,0.288485
7462,-0.538,0.288485
7463,-0.537,0.288485
7464,-0.536,0.288485
7465,-0.535,0.288485
7466,-0.534,0.288485
7467,-0.533,0.288485
7468,-0.532,0.288485
7469,-0.531,0.288485
7470,-0.53,0.288485
7471,-0.529,0.288485
7472,-0.528,0.288485
7473,-0.527,0.288485
7474,-0.526,0.288485
7475,-0.525,0.288485
7476,-0.524,0.288485
7477,-0.523,0.288485
7478,-0.522,0.288485
7479,-0.521,0.288485
7480,-0.52,0.288485
7481,-0.519,0.288485
7482,-0.518,0.288485
7483,-0.517,0.288485
7484,-0.516,0.288485
7485,-0.515,0.288485
7486,-0.514,0.288485
7487,-0.513,0.288485
7488,-0.512,0.288485
7489,-0.511,0.288485
7490,-0.51,0.288485
7491,-0.509,0.288485
7492,-0.508,0.288485
7493,-0.507,0.288485
7494,-0.506,0.288485
7495,-0.505,0.288485
7496,-0.504,0.288485
7497,-0.503,0.288485
7498,-0.502,0.288485
7499,-0.501,0.288485
7500,-0.5,0.288485
7501,-0.499,0.288485
7502,-0.498,0.288485
7503,-0.497,0.288485
7504,-0.496,0.288485
7505,-0.495,0.288485
7506,-0.494,0.288485
7507,-0.493,0.288485
7508,-0.492,0.288485
7509,-0.491,0.288485
7510,-0.49,0.288485
7511,-0.489,0.288485
7512,-0.488,0.288485
7513,-0.487,0.288485
7514,-0.486,0.288485
7515,-0.485,0.288485
7516,-0.484,0.288485
7517,-0.483,0.288485
7518,-0.482,0.288485
7519,-0.481,0.288485
7520,-0.48,0.288485
7521,-0.479,0.288485
7522,-0.478,0.288485
7523,-0.477,0.288485
7524,-0.476,0.288485
7525,-0.475,0.288485
7526,-0.474,0.288485
7527,-0.473,0.288485
7528,-0.472,0.288485
7529,-0.471,0.286746
7530,-0.47,0.288485
7531,-0.469,0.288485
7532,-0.468,0.288485
7533,-0.467,0.288485
7534,-0.466,0.288485
7535,-0.465,0.288485
7536,-0.464,0.288485
7537,-0.463,0.288485
7538,-0.462,0.288485
7539,-0.461,0.288485
7540,-0.46,0.288485
7541,-0.459,0.288485
7542,-0.458,0.288485
7543,-0.457,0.288485
7544,-0.456,0.290224
7545,-0.455,0.290224
7546,-0.454,0.290224
7547,-0.453,0.290224
7548,-0.452,0.290224
7549,-0.451,0.290224
7550,-0.45,0.290224
7551,-0.449,0.288485
7552,-0.448,0.288485
7553,-0.447,0.288485
7554,-0.446,0.288485
7555,-0.445,0.288485
7556,-0.444,0.290224
7557,-0.443,0.290224
7558,-0.442,0.291963
7559,-0.441,0.286746
7560,-0.44,0.286746
7561,-0.439,0.286746
7562,-0.438,0.286746
7563,-0.437,0.286746
7564,-0.436,0.286746
7565,-0.435,0.286746
7566,-0.434,0.286746
7567,-0.433,0.286746
7568,-0.432,0.286746
7569,-0.431,0.286746
7570,-0.43,0.286746
7571,-0.429,0.286746
7572,-0.428,0.286746
7573,-0.427,0.286746
7574,-0.426,0.286746
7575,-0.425,0.286746
7576,-0.424,0.286746
7577,-0.423,0.286746
7578,-0.422,0.286746
7579,-0.421,0.286746
7580,-0.42,0.286746
7581,-0.419,0.286746
7582,-0.418,0.286746
7583,-0.417,0.286746
7584,-0.416,0.286746
7585,-0.415,0.286746
7586,-0.414,0.286746
7587,-0.413,0.286746
7588,-0.412,0.286746
7589,-0.411,0.286746
7590,-0.41,0.286746
7591,-0.409,0.286746
7592,-0.408,0.286746
7593,-0.407,0.286746
7594,-0.406,0.286746
7595,-0.405,0.286746
7596,-0.404,0.286746
7597,-0.403,0.286746
7598,-0.402,0.286746
7599,-0.401,0.286746
7600,-0.4,0.286746
7601,-0.399,0.286746
7602,-0.398,0.286746
7603,-0.397,0.286746
7604,-0.396,0.286746
7605,-0.395,0.286746
7606,-0.394,0.286746
7607,-0.393,0.286746
7608,-0.392,0.286746
7609,-0.391,0.286746
7610,-0.39,0.286746
7611,-0.389,0.286746
7612,-0.388,0.286746
7613,-0.387,0.286746
7614,-0.386,0.286746
7615,-0.385,0.286746
7616,-0.384,0.286746
7617,-0.383,0.286746
7618,-0.382,0.286746
7619,-0.381,0.286746
7620,-0.38,0.286746
7621,-0.379,0.286746
7622,-0.378,0.286746
7623,-0.377,0.286746
7624,-0.376,0.286746
7625,-0.375,0.286746
7626,-0.374,0.286746
7627,-0.373,0.286746
7628,-0.372,0.286746
7629,-0.371,0.286746
7630,-0.37,0.286746
7631,-0.369,0.286746
7632,-0.368,0.286746
7633,-0.367,0.286746
7634,-0.366,0.286746
7635,-0.365,0.286746
7636,-0.364,0.286746
7637,-0.363,0.286746
7638,-0.362,0.286746
7639,-0.361,0.286746
7640,-0.36,0.286746
7641,-0.359,0.286746
7642,-0.358,0.286746
7643,-0.357,0.286746
7644,-0.356,0.286746
7645,-0.355,0.286746
7646,-0.354,0.286746
7647,-0.353,0.286746
7648,-0.352,0.286746
7649,-0.351,0.286746
7650,-0.35,0.286746
7651,-0.349,0.286746
7652,-0.348,0.286746
7653,-0.347,0.286746
7654,-0.346,0.286746
7655,-0.345,0.286746
7656,-0.344,0.286746
7657,-0.343,0.286746
7658,-0.342,0.286746
7659,-0.341,0.286746
7660,-0.34,0.286746
7661,-0.339,0.286746
7662,-0.338,0.286746
7663,-0.337,0.286746
7664,-0.336,0.286746
7665,-0.335,0.286746
7666,-0.334,0.286746
7667,-0.333,0.286746
7668,-0.332,0.286746
7669,-0.331,0.286746
7670,-0.33,0.286746
7671,-0.329,0.286746
7672,-0.328,0.286746
7673,-0.327,0.286746
7674,-0.326,0.286746
7675,-0.325,0.286746
7676,-0.324,0.286746
7677,-0.323,0.286746
7678,-0.322,0.286746
7679,-0.321,0.286746
7680,-0.32,0.286746
7681,-0.319,0.286746
7682,-0.318,0.286746
7683,-0.317,0.286746
7684,-0.316,0.286746
7685,-0.315,0.286746
7686,-0.314,0.286746
7687,-0.313,0.286746
7688,-0.312,0.286746
7689,-0.311,0.286746
7690,-0.31,0.286746
7691,-0.309,0.286746
7692,-0.308,0.286746
7693,-0.307,0.286746
7694,-0.306,0.286746
7695,-0.305,0.286746
7696,-0.304,0.286746
7697,-0.303,0.286746
7698,-0.302,0.286746
7699,-0.301,0.286746
7700,-0.3,0.286746
7701,-0.299,0.286746
7702,-0.298,0.286746
7703,-0.297,0.286746
7704,-0.296,0.286746
7705,-0.295,0.286746
7706,-0.294,0.286746
7707,-0.293,0.286746
7708,-0.292,0.286746
7709,-0.291,0.286746
7710,-0.29,0.286746
7711,-0.289,0.286746
7712,-0.288,0.286746
7713,-0.287,0.286746
7714,-0.286,0.286746
7715,-0.285,0.286746
7716,-0.284,0.286746
7717,-0.283,0.286746
7718,-0.282,0.286746
7719,-0.281,0.286746
7720,-0.28,0.286746
7721,-0.279,0.286746
7722,-0.278,0.286746
7723,-0.277,0.286746
7724,-0.276,0.286746
7725,-0.275,0.286746
7726,-0.274,0.286746
7727,-0.273,0.286746
7728,-0.272,0.286746
7729,-0.271,0.286746
7730,-0.27,0.286746
7731,-0.269,0.286746
7732,-0.268,0.286746
7733,-0.267,0.286746
7734,-0.266,0.286746
7735,-0.265,0.286746
7736,-0.264,0.286746
7737,-0.263,0.286746
7738,-0.262,0.286746
7739,-0.261,0.286746
7740,-0.26,0.286746
7741,-0.259,0.286746
7742,-0.258,0.286746
7743,-0.257,0.286746
7744,-0.256,0.286746
7745,-0.255,0.286746
7746,-0.254,0.286746
7747,-0.253,0.286746
7748,-0.252,0.286746
7749,-0.251,0.286746
7750,-0.25,0.286746
7751,-0.249,0.286746
7752,-0.248,0.286746
7753,-0.247,0.286746
7754,-0.246,0.286746
7755,-0.245,0.286746
7756,-0.244,0.286746
7757,-0.243,0.286746
7758,-0.242,0.286746
7759,-0.241,0.286746
7760,-0.24,0.286746
7761,-0.239,0.286746
7762,-0.238,0.286746
7763,-0.237,0.286746
7764,-0.236,0.286746
7765,-0.235,0.286746
7766,-0.234,0.286746
7767,-0.233,0.286746
7768,-0.232,0.286746
7769,-0.231,0.286746
7770,-0.23,0.286746
7771,-0.229,0.286746
7772,-0.228,0.286746
7773,-0.227,0.286746
7774,-0.226,0.286746
7775,-0.225,0.286746
7776,-0.224,0.286746
7777,-0.223,0.286746
7778,-0.222,0.286746
7779,-0.221,0.286746
7780,-0.22,0.286746
7781,-0.219,0.286746
7782,-0.218,0.286746
7783,-0.217,0.286746
7784,-0.216,0.286746
7785,-0.215,0.286746
7786,-0.214,0.286746
7787,-0.213,0.286746
7788,-0.212,0.286746
7789,-0.211,0.286746
7790,-0.21,0.286746
7791,-0.209,0.286746
7792,-0.208,0.286746
7793,-0.207,0.286746
7794,-0.206,0.286746
7795,-0.205,0.286746
7796,-0.204,0.286746
7797,-0.203,0.286746
7798,-0.202,0.286746
7799,-0.201,0.286746
7800,-0.2,0.286746
7801,-0.199,0.286746
7802,-0.198,0.286746
7803,-0.197,0.286746
7804,-0.196,0.286746
7805,-0.195,0.286746
7806,-0.194,0.286746
7807,-0.193,0.286746
7808,-0.192,0.286746
7809,-0.191,0.286746
7810,-0.19,0.286746
7811,-0.189,0.286746
7812,-0.188,0.286746
7813,-0.187,0.286746
7814,-0.186,0.286746
7815,-0.185,0.286746
7816,-0.184,0.286746
7817,-0.183,0.286746
7818,-0.182,0.286746
7819,-0.181,0.286746
7820,-0.18,0.286746
7821,-0.179,0.286746
7822,-0.178,0.286746
7823,-0.177,0.286746
7824,-0.176,0.286746
7825,-0.175,0.286746
7826,-0.174,0.286746
7827,-0.173,0.286746
7828,-0.172,0.286746
7829,-0.171,0.286746
7830,-0.17,0.286746
7831,-0.169,0.286746
7832,-0.168,0.286746
7833,-0.167,0.286746
7834,-0.166,0.286746
7835,-0.165,0.286746
7836,-0.164,0.286746
7837,-0.163,0.286746
7838,-0.162,0.286746
7839,-0.161,0.286746
7840,-0.16,0.286746
7841,-0.159,0.286746
7842,-0.158,0.286746
7843,-0.157,0.286746
7844,-0.156,0.286746
7845,-0.155,0.286746
7846,-0.154,0.286746
7847,-0.153,0.286746
7848,-0.152,0.286746
7849,-0.151,0.286746
7850,-0.15,0.286746
7851,-0.149,0.286746
7852,-0.148,0.286746
7853,-0.147,0.286746
7854,-0.146,0.286746
7855,-0.145,0.286746
7856,-0.144,0.286746
7857,-0.143,0.286746
7858,-0.142,0.286746
7859,-0.141,0.286746
7860,-0.14,0.286746
7861,-0.139,0.286746
7862,-0.138,0.286746
7863,-0.137,0.286746
7864,-0.136,0.286746
7865,-0.135,0.286746
7866,-0.134,0.286746
7867,-0.133,0.286746
7868,-0.132,0.286746
7869,-0.131,0.286746
7870,-0.13,0.286746
7871,-0.129,0.286746
7872,-0.128,0.286746
7873,-0.127,0.286746
7874,-0.126,0.286746
7875,-0.125,0.286746
7876,-0.124,0.286746
7877,-0.123,0.286746
7878,-0.122,0.286746
7879,-0.121,0.286746
7880,-0.12,0.286746
7881,-0.119,0.286746
7882,-0.118,0.286746
7883,-0.117,0.286746
7884,-0.116,0.286746
7885,-0.115,0.286746
7886,-0.114,0.286746
7887,-0.113,0.286746
7888,-0.112,0.286746
7889,-0.111,0.286746
7890,-0.11,0.286746
7891,-0.109,0.286746
7892,-0.108,0.286746
7893,-0.107,0.286746
7894,-0.106,0.286746
7895,-0.105,0.286746
7896,-0.104,0.286746
7897,-0.103,0.286746
7898,-0.102,0.286746
7899,-0.101,0.286746
7900,-0.1,0.286746
7901,-0.099,0.286746
7902,-0.098,0.286746
7903,-0.097,0.286746
7904,-0.096,0.286746
7905,-0.095,0.286746
7906,-0.094,0.286746
7907,-0.093,0.286746
7908,-0.092,0.286746
7909,-0.091,0.286746
7910,-0.09,0.286746
7911,-0.089,0.286746
7912,-0.088,0.286746
7913,-0.087,0.286746
7914,-0.086,0.286746
7915,-0.085,0.286746
7916,-0.084,0.286746
7917,-0.083,0.286746
7918,-0.082,0.286746
7919,-0.081,0.286746
7920,-0.08,0.286746
7921,-0.079,0.286746
7922,-0.078,0.286746
7923,-0.077,0.286746
7924,-0.076,0.286746
7925,-0.075,0.286746
7926,-0.074,0.286746
7927,-0.073,0.286746
7928,-0.072,0.286746
7929,-0.071,0.286746
7930,-0.07,0.286746
7931,-0.069,0.286746
7932,-0.068,0.286746
7933,-0.067,0.286746
7934,-0.066,0.286746
7935,-0.065,0.286746
7936,-0.064,0.286746
7937,-0.063,0.286746
7938,-0.062,0.286746
7939,-0.061,0.286746
7940,-0.06,0.286746
7941,-0.059,0.286746
7942,-0.058,0.286746
7943,-0.057,0.286746
7944,-0.056,0.286746
7945,-0.055,0.286746
7946,-0.054,0.286746
7947,-0.053,0.286746
7948,-0.052,0.286746
7949,-0.051,0.286746
7950,-0.05,0.286746
7951,-0.049,0.286746
7952,-0.048,0.286746
7953,-0.047,0.286746
7954,-0.046,0.286746
7955,-0.045,0.286746
7956,-0.044,0.286746
7957,-0.043,0.286746
7958,-0.042,0.286746
7959,-0.041,0.286746
7960,-0.04,0.286746
7961,-0.039,0.286746
7962,-0.038,0.286746
7963,-0.037,0.286746
7964,-0.036,0.286746
7965,-0.035,0.286746
7966,-0.034,0.286746
7967,-0.033,0.286746
7968,-0.032,0.286746
7969,-0.031,0.286746
7970,-0.03,0.286746
7971,-0.029,0.286746
7972,-0.028,0.286746
7973,-0.027,0.286746
7974,-0.026,0.286746
7975,-0.025,0.286746
7976,-0.024,0.286746
7977,-0.023,0.286746
7978,-0.022,0.286746
7979,-0.021,0.286746
7980,-0.02,0.286746
7981,-0.019,0.286746
7982,-0.018,0.286746
7983,-0.017,0.286746
7984,-0.016,0.286746
7985,-0.015,0.286746
7986,-0.014,0.286746
7987,-0.013,0.286746
7988,-0.012,0.286746
7989,-0.011,0.286746
7990,-0.01,0.286746
7991,-0.009,0.286746
7992,-0.008,0.286746
7993,-0.007,0.286746
7994,-0.006,0.286746
7995,-0.005,0.286746
7996,-0.004,0.286746
7997,-0.003,0.286746
7998,-0.002,0.286746
7999,-0.001,0.286746
8000,0,0.286746
8001,0.001,0.286746
8002,0.002,0.286746
8003,0.003,0.286746
8004,0.004,0.286746
8005,0.005,0.286746
8006,0.006,0.286746
8007,0.007,0.286746
8008,0.008,0.286746
8009,0.009,0.286746
8010,0.01,0.286746
8011,0.011,0.286746
8012,0.012,0.286746
8013,0.013,0.286746
8014,0.014,0.286746
8015,0.015,0.286746
8016,0.016,0.286746
8017,0.017,0.286746
8018,0.018,0.286746
8019,0.019,0.286746
8020,0.02,0.286746
8021,0.021,0.286746
8022,0.022,0.286746
8023,0.023,0.286746
8024,0.024,0.286746
8025,0.025,0.286746
8026,0.026,0.286746
8027,0.027,0.286746
8028,0.028,0.286746
8029,0.029,0.286746
8030,0.03,0.286746
8031,0.031,0.286746
8032,0.032,0.286746
8033,0.033,0.286746
8034,0.034,0.286746
8035,0.035,0.286746
8036,0.036,0.286746
8037,0.037,0.286746
8038,0.038,0.286746
8039,0.039,0.286746
8040,0.04,0.286746
8041,0.041,0.286746
8042,0.042,0.286746
8043,0.043,0.286746
8044,0.044,0.286746
8045,0.045,0.286746
8046,0.046,0.286746
8047,0.047,0.286746
8048,0.048,0.286746
8049,0.049,0.286746
8050,0.05,0.286746
8051,0.051,0.286746
8052,0.052,0.286746
8053,0.053,0.286746
8054,0.054,0.286746
8055,0.055,0.286746
8056,0.056,0.286746
8057,0.057,0.286746
8058,0.058,0.286746
8059,0.059,0.286746
8060,0.06,0.286746
8061,0.061,0.286746
8062,0.062,0.286746
8063,0.063,0.286746
8064,0.064,0.286746
8065,0.065,0.286746
8066,0.066,0.286746
8067,0.067,0.286746
8068,0.068,0.286746
8069,0.069,0.286746
8070,0.07,0.286746
8071,0.071,0.286746
8072,0.072,0.286746
8073,0.073,0.286746
8074,0.074,0.286746
8075,0.075,0.286746
8076,0.076,0.286746
8077,0.077,0.286746
8078,0.078,0.286746
8079,0.079,0.286746
8080,0.08,0.286746
8081,0.081,0.286746
8082,0.082,0.286746
8083,0.083,0.286746
8084,0.084,0.286746
8085,0.085,0.286746
8086,0.086,0.286746
8087,0.087,0.286746
8088,0.088,0.286746
8089,0.089,0.286746
8090,0.09,0.286746
8091,0.091,0.286746
8092,0.092,0.286746
8093,0.093,0.286746
8094,0.094,0.286746
8095,0.095,0.286746
8096,0.096,0.286746
8097,0.097,0.286746
8098,0.098,0.286746
8099,0.099,0.286746
8100,0.1,0.286746
8101,0.101,0.286746
8102,0.102,0.286746
8103,0.103,0.286746
8104,0.104,0.286746
8105,0.105,0.286746
8106,0.106,0.286746
8107,0.107,0.286746
8108,0.108,0.286746
8109,0.109,0.286746
8110,0.11,0.286746
8111,0.111,0.286746
8112,0.112,0.286746
8113,0.113,0.286746
8114,0.114,0.286746
8115,0.115,0.286746
8116,0.116,0.286746
8117,0.117,0.286746
8118,0.118,0.286746
8119,0.119,0.286746
8120,0.12,0.286746
8121,0.121,0.286746
8122,0.122,0.286746
8123,0.123,0.286746
8124,0.124,0.286746
8125,0.125,0.286746
8126,0.126,0.286746
8127,0.127,0.286746
8128,0.128,0.286746
8129,0.129,0.286746
8130,0.13,0.286746
8131,0.131,0.286746
8132,0.132,0.286746
8133,0.133,0.286746
8134,0.134,0.286746
8135,0.135,0.286746
8136,0.136,0.286746
8137,0.137,0.286746
8138,0.138,0.286746
8139,0.139,0.286746
8140,0.14,0.286746
8141,0.141,0.286746
8142,0.142,0.286746
8143,0.143,0.286746
8144,0.144,0.286746
8145,0.145,0.286746
8146,0.146,0.286746
8147,0.147,0.286746
8148,0.148,0.286746
8149,0.149,0.286746
8150,0.15,0.286746
8151,0.151,0.286746
8152,0.152,0.286746
8153,0.153,0.286746
8154,0.154,0.286746
8155,0.155,0.286746
8156,0.156,0.286746
8157,0.157,0.286746
8158,0.158,0.286746
8159,0.159,0.286746
8160,0.16,0.286746
8161,0.161,0.286746
8162,0.162,0.286746
8163,0.163,0.286746
8164,0.164,0.286746
8165,0.165,0.286746
8166,0.166,0.286746
8167,0.167,0.286746
8168,0.168,0.286746
8169,0.169,0.286746
8170,0.17,0.286746
8171,0.171,0.286746
8172,0.172,0.286746
8173,0.173,0.286746
8174,0.174,0.286746
8175,0.175,0.286746
8176,0.176,0.286746
8177,0.177,0.286746
8178,0.178,0.286746
8179,0.179,0.286746
8180,0.18,0.286746
8181,0.181,0.286746
8182,0.182,0.286746
8183,0.183,0.286746
8184,0.184,0.286746
8185,0.185,0.286746
8186,0.186,0.286746
8187,0.187,0.286746
8188,0.188,0.286746
8189,0.189,0.286746
8190,0.19,0.286746
8191,0.191,0.286746
8192,0.192,0.286746
8193,0.193,0.286746
8194,0.194,0.286746
8195,0.195,0.286746
8196,0.196,0.286746
8197,0.197,0.286746
8198,0.198,0.286746
8199,0.199,0.286746
8200,0.2,0.286746
8201,0.201,0.286746
8202,0.202,0.286746
8203,0.203,0.286746
8204,0.204,0.286746
8205,0.205,0.286746
8206,0.206,0.286746
8207,0.207,0.286746
8208,0.208,0.286746
8209,0.209,0.286746
8210,0.21,0.286746
8211,0.211,0.286746
8212,0.212,0.286746
8213,0.213,0.286746
8214,0.214,0.286746
8215,0.215,0.286746
8216,0.216,0.286746
8217,0.217,0.286746
8218,0.218,0.286746
8219,0.219,0.286746
8220,0.22,0.286746
8221,0.221,0.286746
8222,0.222,0.286746
8223,0.223,0.286746
8224,0.224,0.286746
8225,0.225,0.286746
8226,0.226,0.286746
8227,0.227,0.286746
8228,0.228,0.286746
8229,0.229,0.286746
8230,0.23,0.286746
8231,0.231,0.286746
8232,0.232,0.286746
8233,0.233,0.286746
8234,0.234,0.286746
8235,0.235,0.286746
8236,0.236,0.286746
8237,0.237,0.286746
8238,0.238,0.286746
8239,0.239,0.286746
8240,0.24,0.286746
8241,0.241,0.286746
8242,0.242,0.286746
8243,0.243,0.286746
8244,0.244,0.286746
8245,0.245,0.286746
8246,0.246,0.286746
8247,0.247,0.286746
8248,0.248,0.286746
8249,0.249,0.286746
8250,0.25,0.286746
8251,0.251,0.286746
8252,0.252,0.286746
8253,0.253,0.286746
8254,0.254,0.286746
8255,0.255,0.286746
8256,0.256,0.286746
8257,0.257,0.286746
8258,0.258,0.286746
8259,0.259,0.286746
8260,0.26,0.286746
8261,0.261,0.286746
8262,0.262,0.286746
8263,0.263,0.286746
8264,0.264,0.286746
8265,0.265,0.286746
8266,0.266,0.286746
8267,0.267,0.286746
8268,0.268,0.286746
8269,0.269,0.286746
8270,0.27,0.286746
8271,0.271,0.286746
8272,0.272,0.286746
8273,0.273,0.286746
8274,0.274,0.286746
8275,0.275,0.286746
8276,0.276,0.286746
8277,0.277,0.286746
8278,0.278,0.286746
8279,0.279,0.286746
8280,0.28,0.286746
8281,0.281,0.286746
8282,0.282,0.286746
8283,0.283,0.286746
8284,0.284,0.286746
8285,0.285,0.286746
8286,0.286,0.286746
8287,0.287,0.286746
8288,0.288,0.286746
8289,0.289,0.286746
8290,0.29,0.286746
8291,0.291,0.286746
8292,0.292,0.286746
8293,0.293,0.286746
8294,0.294,0.286746
8295,0.295,0.286746
8296,0.296,0.286746
8297,0.297,0.286746
8298,0.298,0.286746
8299,0.299,0.286746
8300,0.3,0.286746
8301,0.301,0.286746
8302,0.302,0.286746
8303,0.303,0.286746
8304,0.304,0.286746
8305,0.305,0.286746
8306,0.306,0.286746
8307,0.307,0.286746
8308,0.308,0.286746
8309,0.309,0.286746
8310,0.31,0.286746
8311,0.311,0.286746
8312,0.312,0.286746
8313,0.313,0.286746
8314,0.314,0.286746
8315,0.315,0.286746
8316,0.316,0.286746
8317,0.317,0.286746
8318,0.318,0.286746
8319,0.319,0.286746
8320,0.32,0.286746
8321,0.321,0.286746
8322,0.322,0.286746
8323,0.323,0.286746
8324,0.324,0.286746
8325,0.325,0.286746
8326,0.326,0.286746
8327,0.327,0.286746
8328,0.328,0.286746
8329,0.329,0.286746
8330,0.33,0.286746
8331,0.331,0.286746
8332,0.332,0.286746
8333,0.333,0.286746
8334,0.334,0.286746
8335,0.335,0.286746
8336,0.336,0.286746
8337,0.337,0.286746
8338,0.338,0.286746
8339,0.339,0.286746
8340,0.34,0.286746
8341,0.341,0.286746
8342,0.342,0.286746
8343,0.343,0.286746
8344,0.344,0.286746
8345,0.345,0.286746
8346,0.346,0.286746
8347,0.347,0.286746
8348,0.348,0.286746
8349,0.349,0.286746
8350,0.35,0.286746
8351,0.351,0.286746
8352,0.352,0.286746
8353,0.353,0.286746
8354,0.354,0.286746
8355,0.355,0.286746
8356,0.356,0.286746
8357,0.357,0.286746
8358,0.358,0.286746
8359,0.359,0.286746
8360,0.36,0.286746
8361,0.361,0.286746
8362,0.362,0.286746
8363,0.363,0.286746
8364,0.364,0.286746
8365,0.365,0.286746
8366,0.366,0.286746
8367,0.367,0.286746
8368,0.368,0.286746
8369,0.369,0.286746
8370,0.37,0.286746
