;Scopy version,f4beeb1
;Exported on,vendredi octobre 10/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
4068,-8.932,0.119058
4069,-8.931,0.119058
4070,-8.93,0.119058
4071,-8.929,0.119058
4072,-8.928,0.119058
4073,-8.927,0.119058
4074,-8.926,0.119058
4075,-8.925,0.119058
4076,-8.924,0.119058
4077,-8.923,0.119058
4078,-8.922,0.119058
4079,-8.921,0.119058
4080,-8.92,0.119058
4081,-8.919,0.119058
4082,-8.918,0.119058
4083,-8.917,0.119058
4084,-8.916,0.119058
4085,-8.915,0.119058
4086,-8.914,0.119058
4087,-8.913,0.119058
4088,-8.912,0.119058
4089,-8.911,0.119058
4090,-8.91,0.119058
4091,-8.909,0.119058
4092,-8.908,0.119058
4093,-8.907,0.119058
4094,-8.906,0.119058
4095,-8.905,0.119058
4096,-8.904,0.119058
4097,-8.903,0.119058
4098,-8.902,0.119058
4099,-8.901,0.119058
4100,-8.9,0.119058
4101,-8.899,0.119058
4102,-8.898,0.119058
4103,-8.897,0.119058
4104,-8.896,0.119058
4105,-8.895,0.119058
4106,-8.894,0.119058
4107,-8.893,0.119058
4108,-8.892,0.119058
4109,-8.891,0.119058
4110,-8.89,0.119058
4111,-8.889,0.119058
4112,-8.888,0.119058
4113,-8.887,0.119058
4114,-8.886,0.119058
4115,-8.885,0.119058
4116,-8.884,0.119058
4117,-8.883,0.119058
4118,-8.882,0.119058
4119,-8.881,0.119058
4120,-8.88,0.119058
4121,-8.879,0.119058
4122,-8.878,0.119058
4123,-8.877,0.119058
4124,-8.876,0.119058
4125,-8.875,0.119058
4126,-8.874,0.119058
4127,-8.873,0.119058
4128,-8.872,0.119058
4129,-8.871,0.119058
4130,-8.87,0.119058
4131,-8.869,0.119058
4132,-8.868,0.119058
4133,-8.867,0.119058
4134,-8.866,0.119058
4135,-8.865,0.119058
4136,-8.864,0.119058
4137,-8.863,0.119058
4138,-8.862,0.119058
