;Scopy version,f4beeb1
;Exported on,lundi octobre 13/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
6242,4.239,0.125841,-0.00538096
6243,4.24,0.125841,-0.00364211
6244,4.241,0.125841,-0.00364211
6245,4.242,0.125841,-0.00364211
6246,4.243,0.125841,-0.00364211
6247,4.244,0.125841,-0.00364211
6248,4.245,0.125841,-0.00364211
6249,4.246,0.125841,-0.00364211
6250,4.247,0.125841,-0.00364211
6251,4.248,0.125841,-0.00364211
6252,4.249,0.125841,-0.00364211
6253,4.25,0.125841,-0.00364211
6254,4.251,0.125841,-0.00538096
6255,4.252,0.125841,-0.00538096
6256,4.253,0.125841,-0.00538096
6257,4.254,0.125841,-0.00538096
6258,4.255,0.125841,-0.00538096
6259,4.256,0.125841,-0.00538096
6260,4.257,0.125841,-0.00538096
6261,4.258,0.125841,-0.00538096
6262,4.259,0.125841,-0.00538096
6263,4.26,0.125841,-0.00538096
6264,4.261,0.125841,-0.00538096
6265,4.262,0.125841,-0.00364211
6266,4.263,0.125841,-0.00364211
6267,4.264,0.125841,-0.00364211
6268,4.265,0.125841,-0.00364211
6269,4.266,0.125841,-0.00364211
6270,4.267,0.125841,-0.00364211
6271,4.268,0.125841,-0.00364211
6272,4.269,0.125841,-0.00364211
6273,4.27,0.125841,-0.00364211
6274,4.271,0.125841,-0.00538096
6275,4.272,0.125841,-0.00538096
6276,4.273,0.125841,-0.00538096
6277,4.274,0.125841,-0.00538096
6278,4.275,0.125841,-0.00538096
6279,4.276,0.125841,-0.00538096
6280,4.277,0.125841,-0.00538096
6281,4.278,0.125841,-0.00538096
6282,4.279,0.125841,-0.00364211
6283,4.28,0.125841,-0.00364211
6284,4.281,0.125841,-0.00364211
6285,4.282,0.125841,-0.00364211
6286,4.283,0.125841,-0.00364211
6287,4.284,0.125841,-0.00364211
6288,4.285,0.125841,-0.00364211
6289,4.286,0.125841,-0.00364211
6290,4.287,0.125841,-0.00364211
6291,4.288,0.125841,-0.00364211
6292,4.289,0.125841,-0.00364211
6293,4.29,0.125841,-0.00364211
6294,4.291,0.125841,-0.00538096
6295,4.292,0.125841,-0.00538096
6296,4.293,0.125841,-0.00538096
6297,4.294,0.125841,-0.00538096
6298,4.295,0.125841,-0.00538096
6299,4.296,0.125841,-0.00538096
6300,4.297,0.125841,-0.00538096
6301,4.298,0.125841,-0.00538096
6302,4.299,0.125841,-0.00538096
6303,4.3,0.125841,-0.00364211
6304,4.301,0.125841,-0.00364211
6305,4.302,0.125841,-0.00711981
6306,4.303,0.125841,-0.00364211
6307,4.304,0.125841,-0.00364211
6308,4.305,0.125841,-0.00364211
6309,4.306,0.125841,-0.00364211
6310,4.307,0.125841,-0.00364211
6311,4.308,0.125841,-0.00364211
6312,4.309,0.125841,-0.00364211
6313,4.31,0.125841,-0.00364211
6314,4.311,0.125841,-0.00538096
6315,4.312,0.125841,-0.00538096
6316,4.313,0.125841,-0.00538096
6317,4.314,0.125841,-0.00538096
6318,4.315,0.125841,-0.00538096
6319,4.316,0.125841,-0.00538096
6320,4.317,0.125841,-0.00538096
6321,4.318,0.125841,-0.00538096
6322,4.319,0.125841,-0.00538096
6323,4.32,0.125841,-0.00538096
6324,4.321,0.125841,-0.00538096
6325,4.322,0.125841,-0.00364211
6326,4.323,0.125841,-0.00364211
6327,4.324,0.125841,-0.00364211
6328,4.325,0.125841,-0.00364211
6329,4.326,0.125841,-0.00364211
6330,4.327,0.125841,-0.00364211
6331,4.328,0.125841,-0.00364211
6332,4.329,0.125841,-0.00364211
6333,4.33,0.125841,-0.00364211
6334,4.331,0.125841,-0.00538096
6335,4.332,0.125841,-0.00538096
6336,4.333,0.125841,-0.00538096
6337,4.334,0.125841,-0.00538096
6338,4.335,0.125841,-0.00538096
6339,4.336,0.125841,-0.00538096
6340,4.337,0.125841,-0.00538096
6341,4.338,0.125841,-0.00538096
6342,4.339,0.125841,-0.00538096
6343,4.34,0.125841,-0.00538096
6344,4.341,0.125841,-0.00538096
6345,4.342,0.125841,-0.00538096
6346,4.343,0.125841,-0.00538096
6347,4.344,0.125841,-0.00364211
6348,4.345,0.125841,-0.00364211
6349,4.346,0.125841,-0.00364211
6350,4.347,0.125841,-0.00364211
6351,4.348,0.125841,-0.00364211
6352,4.349,0.125841,-0.00364211
6353,4.35,0.125841,-0.00364211
6354,4.351,0.125841,-0.00538096
6355,4.352,0.125841,-0.00538096
6356,4.353,0.125841,-0.00538096
6357,4.354,0.125841,-0.00538096
6358,4.355,0.125841,-0.00538096
6359,4.356,0.125841,-0.00538096
6360,4.357,0.125841,-0.00538096
6361,4.358,0.125841,-0.00538096
6362,4.359,0.125841,-0.00538096
6363,4.36,0.125841,-0.00538096
6364,4.361,0.125841,-0.00364211
6365,4.362,0.125841,-0.00364211
6366,4.363,0.125841,-0.00364211
6367,4.364,0.125841,-0.00364211
6368,4.365,0.125841,-0.00364211
6369,4.366,0.125841,-0.00364211
6370,4.367,0.125841,-0.00364211
6371,4.368,0.125841,-0.00364211
6372,4.369,0.125841,-0.00364211
6373,4.37,0.125841,-0.00364211
6374,4.371,0.125841,-0.00538096
6375,4.372,0.125841,-0.00538096
6376,4.373,0.125841,-0.00538096
6377,4.374,0.125841,-0.00538096
6378,4.375,0.125841,-0.00538096
6379,4.376,0.125841,-0.00538096
6380,4.377,0.125841,-0.00538096
6381,4.378,0.125841,-0.00538096
6382,4.379,0.125841,-0.00538096
6383,4.38,0.125841,-0.00364211
6384,4.381,0.125841,-0.00364211
6385,4.382,0.125841,-0.00364211
6386,4.383,0.125841,-0.00364211
6387,4.384,0.125841,-0.00364211
6388,4.385,0.125841,-0.00364211
6389,4.386,0.125841,-0.00364211
6390,4.387,0.125841,-0.00364211
6391,4.388,0.125841,-0.00364211
6392,4.389,0.125841,-0.00364211
6393,4.39,0.125841,-0.00364211
6394,4.391,0.125841,-0.00538096
6395,4.392,0.125841,-0.00538096
6396,4.393,0.125841,-0.00538096
6397,4.394,0.125841,-0.00538096
6398,4.395,0.125841,-0.00538096
6399,4.396,0.125841,-0.00538096
6400,4.397,0.125841,-0.00538096
6401,4.398,0.125841,-0.00538096
6402,4.399,0.125841,-0.00538096
6403,4.4,0.125841,-0.00538096
6404,4.401,0.125841,-0.00364211
6405,4.402,0.125841,-0.00364211
6406,4.403,0.125841,-0.00364211
6407,4.404,0.125841,-0.00364211
6408,4.405,0.125841,-0.00364211
6409,4.406,0.125841,-0.00364211
6410,4.407,0.125841,-0.00364211
6411,4.408,0.125841,-0.00364211
6412,4.409,0.125841,-0.00364211
6413,4.41,0.125841,-0.00538096
6414,4.411,0.125841,-0.00538096
6415,4.412,0.125841,-0.00538096
6416,4.413,0.125841,-0.00538096
6417,4.414,0.125841,-0.00538096
6418,4.415,0.125841,-0.00538096
6419,4.416,0.125841,-0.00538096
6420,4.417,0.125841,-0.00538096
6421,4.418,0.125841,-0.00538096
6422,4.419,0.125841,-0.00538096
6423,4.42,0.125841,-0.00538096
6424,4.421,0.125841,-0.00538096
6425,4.422,0.125841,-0.00190326
6426,4.423,0.125841,-0.00538096
6427,4.424,0.125841,-0.00538096
6428,4.425,0.125841,-0.00364211
6429,4.426,0.125841,-0.00364211
6430,4.427,0.125841,-0.00364211
6431,4.428,0.125841,-0.00364211
6432,4.429,0.125841,-0.00364211
6433,4.43,0.125841,-0.00538096
6434,4.431,0.125841,-0.00538096
6435,4.432,0.125841,-0.00538096
6436,4.433,0.125841,-0.00538096
6437,4.434,0.125841,-0.00538096
6438,4.435,0.125841,-0.00538096
6439,4.436,0.125841,-0.00538096
6440,4.437,0.125841,-0.00538096
6441,4.438,0.125841,-0.00538096
6442,4.439,0.125841,-0.00538096
6443,4.44,0.125841,-0.00538096
6444,4.441,0.125841,-0.00364211
6445,4.442,0.125841,-0.00711981
6446,4.443,0.125841,-0.00364211
6447,4.444,0.125841,-0.00364211
6448,4.445,0.125841,-0.00364211
6449,4.446,0.125841,-0.00364211
6450,4.447,0.125841,-0.00364211
6451,4.448,0.125841,-0.00364211
6452,4.449,0.125841,-0.00364211
6453,4.45,0.125841,-0.00364211
6454,4.451,0.125841,-0.00538096
6455,4.452,0.125841,-0.00538096
6456,4.453,0.125841,-0.00538096
6457,4.454,0.125841,-0.00538096
6458,4.455,0.125841,-0.00538096
6459,4.456,0.125841,-0.00538096
6460,4.457,0.125841,-0.00538096
6461,4.458,0.125841,-0.00538096
6462,4.459,0.125841,-0.00538096
6463,4.46,0.125841,-0.00538096
6464,4.461,0.125841,-0.00364211
6465,4.462,0.125841,-0.00364211
6466,4.463,0.125841,-0.00364211
6467,4.464,0.125841,-0.00364211
6468,4.465,0.125841,-0.00364211
6469,4.466,0.125841,-0.00364211
6470,4.467,0.125841,-0.00364211
6471,4.468,0.125841,-0.00364211
6472,4.469,0.125841,-0.00364211
6473,4.47,0.125841,-0.00364211
6474,4.471,0.125841,-0.00538096
6475,4.472,0.125841,-0.00538096
6476,4.473,0.125841,-0.00538096
6477,4.474,0.125841,-0.00538096
6478,4.475,0.125841,-0.00538096
6479,4.476,0.125841,-0.00538096
6480,4.477,0.125841,-0.00538096
6481,4.478,0.125841,-0.00538096
6482,4.479,0.125841,-0.00538096
6483,4.48,0.125841,-0.00538096
6484,4.481,0.125841,-0.00538096
6485,4.482,0.125841,-0.00538096
6486,4.483,0.125841,-0.00364211
6487,4.484,0.125841,-0.00364211
6488,4.485,0.125841,-0.00364211
6489,4.486,0.125841,-0.00364211
6490,4.487,0.125841,-0.00364211
6491,4.488,0.125841,-0.00364211
6492,4.489,0.125841,-0.00364211
6493,4.49,0.125841,-0.00364211
6494,4.491,0.125841,-0.00538096
6495,4.492,0.125841,-0.00538096
6496,4.493,0.125841,-0.00538096
6497,4.494,0.125841,-0.00538096
6498,4.495,0.125841,-0.00538096
6499,4.496,0.125841,-0.00538096
6500,4.497,0.125841,-0.00538096
6501,4.498,0.125841,-0.00538096
6502,4.499,0.125841,-0.00364211
6503,4.5,0.125841,-0.00364211
6504,4.501,0.125841,-0.00538096
6505,4.502,0.125841,-0.00538096
6506,4.503,0.125841,-0.00364211
6507,4.504,0.125841,-0.00364211
6508,4.505,0.125841,-0.00364211
6509,4.506,0.125841,-0.00364211
6510,4.507,0.125841,-0.00364211
6511,4.508,0.125841,-0.00364211
6512,4.509,0.125841,-0.00364211
6513,4.51,0.125841,-0.00538096
6514,4.511,0.125841,-0.00538096
6515,4.512,0.125841,-0.00538096
6516,4.513,0.125841,-0.00538096
6517,4.514,0.125841,-0.00538096
6518,4.515,0.125841,-0.00538096
6519,4.516,0.125841,-0.00538096
6520,4.517,0.125841,-0.00538096
6521,4.518,0.125841,-0.00538096
6522,4.519,0.125841,-0.00538096
6523,4.52,0.125841,-0.00538096
6524,4.521,0.125841,-0.00538096
6525,4.522,0.125841,-0.00364211
6526,4.523,0.125841,-0.00538096
6527,4.524,0.125841,-0.00364211
6528,4.525,0.125841,-0.00364211
6529,4.526,0.125841,-0.00364211
6530,4.527,0.125841,-0.00364211
6531,4.528,0.125841,-0.00364211
6532,4.529,0.125841,-0.00364211
6533,4.53,0.125841,-0.00364211
6534,4.531,0.125841,-0.00538096
6535,4.532,0.125841,-0.00538096
6536,4.533,0.125841,-0.00538096
6537,4.534,0.125841,-0.00538096
6538,4.535,0.125841,-0.00538096
6539,4.536,0.125841,-0.00538096
6540,4.537,0.125841,-0.00538096
6541,4.538,0.125841,-0.00538096
6542,4.539,0.125841,-0.00538096
6543,4.54,0.125841,-0.00538096
6544,4.541,0.125841,-0.00538096
6545,4.542,0.125841,-0.00364211
6546,4.543,0.125841,-0.00364211
6547,4.544,0.125841,-0.00538096
6548,4.545,0.125841,-0.00364211
6549,4.546,0.125841,-0.00364211
6550,4.547,0.125841,-0.00364211
6551,4.548,0.125841,-0.00364211
6552,4.549,0.125841,-0.00364211
6553,4.55,0.125841,-0.00364211
6554,4.551,0.125841,-0.00538096
6555,4.552,0.125841,-0.00538096
6556,4.553,0.125841,-0.00538096
6557,4.554,0.125841,-0.00538096
6558,4.555,0.125841,-0.00538096
6559,4.556,0.125841,-0.00538096
6560,4.557,0.125841,-0.00538096
6561,4.558,0.125841,-0.00538096
6562,4.559,0.125841,-0.00538096
6563,4.56,0.125841,-0.00538096
6564,4.561,0.125841,-0.00538096
6565,4.562,0.125841,-0.00364211
6566,4.563,0.125841,-0.00364211
6567,4.564,0.125841,-0.00364211
6568,4.565,0.125841,-0.00364211
6569,4.566,0.125841,-0.00364211
6570,4.567,0.125841,-0.00364211
6571,4.568,0.125841,-0.00364211
6572,4.569,0.125841,-0.00364211
6573,4.57,0.125841,-0.00364211
6574,4.571,0.125841,-0.00538096
6575,4.572,0.125841,-0.00538096
6576,4.573,0.125841,-0.00538096
6577,4.574,0.125841,-0.00538096
6578,4.575,0.125841,-0.00538096
6579,4.576,0.125841,-0.00538096
6580,4.577,0.125841,-0.00538096
6581,4.578,0.125841,-0.00538096
6582,4.579,0.125841,-0.00538096
6583,4.58,0.125841,-0.00364211
6584,4.581,0.125841,-0.00364211
6585,4.582,0.125841,-0.00364211
6586,4.583,0.125841,-0.00364211
6587,4.584,0.125841,-0.00364211
6588,4.585,0.125841,-0.00364211
6589,4.586,0.125841,-0.00364211
6590,4.587,0.125841,-0.00364211
6591,4.588,0.125841,-0.00364211
6592,4.589,0.125841,-0.00364211
6593,4.59,0.125841,-0.00364211
6594,4.591,0.125841,-0.00538096
6595,4.592,0.125841,-0.00538096
6596,4.593,0.125841,-0.00538096
6597,4.594,0.125841,-0.00538096
6598,4.595,0.125841,-0.00538096
6599,4.596,0.125841,-0.00538096
6600,4.597,0.125841,-0.00538096
6601,4.598,0.125841,-0.00538096
6602,4.599,0.125841,-0.00538096
6603,4.6,0.125841,-0.00538096
6604,4.601,0.125841,-0.00364211
6605,4.602,0.125841,-0.00364211
6606,4.603,0.125841,-0.00364211
6607,4.604,0.125841,-0.00364211
6608,4.605,0.125841,-0.00364211
6609,4.606,0.125841,-0.00364211
6610,4.607,0.125841,-0.00364211
6611,4.608,0.125841,-0.00364211
6612,4.609,0.125841,-0.00364211
6613,4.61,0.125841,-0.00538096
6614,4.611,0.125841,-0.00538096
6615,4.612,0.125841,-0.00538096
6616,4.613,0.125841,-0.00538096
6617,4.614,0.125841,-0.00538096
6618,4.615,0.125841,-0.00538096
6619,4.616,0.125841,-0.00538096
6620,4.617,0.125841,-0.00538096
6621,4.618,0.125841,-0.00538096
6622,4.619,0.125841,-0.00364211
6623,4.62,0.125841,-0.00538096
6624,4.621,0.125841,-0.00364211
6625,4.622,0.125841,-0.00364211
6626,4.623,0.125841,-0.00364211
6627,4.624,0.125841,-0.00364211
6628,4.625,0.125841,-0.00364211
6629,4.626,0.125841,-0.00364211
6630,4.627,0.125841,-0.00364211
6631,4.628,0.125841,-0.00364211
6632,4.629,0.125841,-0.00364211
6633,4.63,0.125841,-0.00364211
6634,4.631,0.125841,-0.00538096
6635,4.632,0.125841,-0.00538096
6636,4.633,0.125841,-0.00538096
6637,4.634,0.125841,-0.00538096
6638,4.635,0.125841,-0.00538096
6639,4.636,0.125841,-0.00538096
6640,4.637,0.125841,-0.00538096
6641,4.638,0.125841,-0.00364211
6642,4.639,0.125841,-0.00364211
6643,4.64,0.125841,-0.00364211
6644,4.641,0.125841,-0.00364211
6645,4.642,0.125841,-0.00364211
6646,4.643,0.125841,-0.00364211
6647,4.644,0.125841,-0.00364211
6648,4.645,0.125841,-0.00364211
6649,4.646,0.125841,-0.00364211
6650,4.647,0.125841,-0.00364211
6651,4.648,0.125841,-0.00364211
6652,4.649,0.125841,-0.00364211
6653,4.65,0.125841,-0.00364211
6654,4.651,0.125841,-0.00538096
6655,4.652,0.125841,-0.00538096
6656,4.653,0.125841,-0.00538096
6657,4.654,0.125841,-0.00538096
6658,4.655,0.125841,-0.00538096
6659,4.656,0.125841,-0.00538096
6660,4.657,0.125841,-0.00538096
6661,4.658,0.125841,-0.00538096
6662,4.659,0.125841,-0.00364211
6663,4.66,0.125841,-0.00364211
6664,4.661,0.125841,-0.00364211
6665,4.662,0.125841,-0.00364211
6666,4.663,0.125841,-0.00364211
6667,4.664,0.125841,-0.00364211
6668,4.665,0.125841,-0.00364211
6669,4.666,0.125841,-0.00364211
6670,4.667,0.125841,-0.00364211
6671,4.668,0.125841,-0.00364211
6672,4.669,0.125841,-0.00364211
6673,4.67,0.125841,-0.00364211
6674,4.671,0.125841,-0.00538096
6675,4.672,0.125841,-0.00538096
6676,4.673,0.125841,-0.00538096
6677,4.674,0.125841,-0.00538096
6678,4.675,0.125841,-0.00538096
6679,4.676,0.125841,-0.00538096
6680,4.677,0.125841,-0.00538096
6681,4.678,0.125841,-0.00364211
6682,4.679,0.125841,-0.00364211
6683,4.68,0.125841,-0.00364211
6684,4.681,0.125841,-0.00364211
6685,4.682,0.125841,-0.00364211
6686,4.683,0.125841,-0.00364211
6687,4.684,0.125841,-0.00364211
6688,4.685,0.125841,-0.00364211
6689,4.686,0.125841,-0.00364211
6690,4.687,0.125841,-0.00364211
6691,4.688,0.125841,-0.00364211
6692,4.689,0.125841,-0.00364211
6693,4.69,0.125841,-0.00364211
6694,4.691,0.125841,-0.00538096
6695,4.692,0.125841,-0.00538096
6696,4.693,0.125841,-0.00538096
6697,4.694,0.125841,-0.00538096
6698,4.695,0.125841,-0.00538096
6699,4.696,0.125841,-0.00538096
6700,4.697,0.125841,-0.00538096
6701,4.698,0.125841,-0.00538096
6702,4.699,0.125841,-0.00538096
6703,4.7,0.125841,-0.00364211
6704,4.701,0.125841,-0.00364211
6705,4.702,0.125841,-0.00364211
6706,4.703,0.125841,-0.00364211
6707,4.704,0.125841,-0.00364211
6708,4.705,0.125841,-0.00364211
6709,4.706,0.125841,-0.00364211
6710,4.707,0.125841,-0.00364211
6711,4.708,0.125841,-0.00364211
6712,4.709,0.125841,-0.00364211
6713,4.71,0.125841,-0.00364211
6714,4.711,0.125841,-0.00364211
6715,4.712,0.125841,-0.00538096
6716,4.713,0.125841,-0.00538096
6717,4.714,0.125841,-0.00538096
6718,4.715,0.125841,-0.00538096
6719,4.716,0.125841,-0.00538096
6720,4.717,0.125841,-0.00538096
6721,4.718,0.125841,-0.00538096
6722,4.719,0.125841,-0.00538096
6723,4.72,0.125841,-0.00364211
6724,4.721,0.125841,-0.00364211
6725,4.722,0.125841,-0.00364211
6726,4.723,0.125841,-0.00364211
6727,4.724,0.125841,-0.00364211
6728,4.725,0.125841,-0.00364211
6729,4.726,0.125841,-0.00364211
6730,4.727,0.125841,-0.00364211
6731,4.728,0.125841,-0.00364211
6732,4.729,0.125841,-0.00364211
6733,4.73,0.125841,-0.00364211
6734,4.731,0.125841,-0.00538096
6735,4.732,0.125841,-0.00538096
6736,4.733,0.125841,-0.00538096
6737,4.734,0.125841,-0.00538096
6738,4.735,0.125841,-0.00538096
6739,4.736,0.125841,-0.00538096
6740,4.737,0.125841,-0.00538096
6741,4.738,0.125841,-0.00538096
6742,4.739,0.125841,-0.00364211
6743,4.74,0.125841,-0.00364211
6744,4.741,0.125841,-0.00364211
6745,4.742,0.125841,-0.00364211
6746,4.743,0.125841,-0.00364211
6747,4.744,0.125841,-0.00364211
6748,4.745,0.125841,-0.00364211
6749,4.746,0.125841,-0.00364211
6750,4.747,0.125841,-0.00364211
6751,4.748,0.125841,-0.00364211
6752,4.749,0.125841,-0.00364211
6753,4.75,0.125841,-0.00364211
6754,4.751,0.125841,-0.00538096
6755,4.752,0.125841,-0.00538096
6756,4.753,0.125841,-0.00538096
6757,4.754,0.125841,-0.00538096
6758,4.755,0.125841,-0.00538096
6759,4.756,0.125841,-0.00538096
6760,4.757,0.125841,-0.00538096
6761,4.758,0.125841,-0.00538096
6762,4.759,0.125841,-0.00364211
6763,4.76,0.125841,-0.00364211
6764,4.761,0.125841,-0.00364211
6765,4.762,0.125841,-0.00364211
6766,4.763,0.125841,-0.00364211
6767,4.764,0.125841,-0.00364211
6768,4.765,0.125841,-0.00364211
6769,4.766,0.125841,-0.00364211
6770,4.767,0.125841,-0.00364211
6771,4.768,0.125841,-0.00364211
6772,4.769,0.125841,-0.00364211
6773,4.77,0.125841,-0.00364211
6774,4.771,0.125841,-0.00538096
6775,4.772,0.125841,-0.00538096
6776,4.773,0.125841,-0.00538096
6777,4.774,0.125841,-0.00538096
6778,4.775,0.125841,-0.00538096
6779,4.776,0.125841,-0.00538096
6780,4.777,0.125841,-0.00538096
6781,4.778,0.125841,-0.00538096
6782,4.779,0.125841,-0.00364211
6783,4.78,0.125841,-0.00364211
6784,4.781,0.125841,-0.00364211
6785,4.782,0.125841,-0.00364211
6786,4.783,0.125841,-0.00364211
6787,4.784,0.125841,-0.00364211
6788,4.785,0.125841,-0.00364211
6789,4.786,0.125841,-0.00364211
6790,4.787,0.125841,-0.00364211
6791,4.788,0.125841,-0.00364211
6792,4.789,0.125841,-0.00364211
6793,4.79,0.125841,-0.00364211
6794,4.791,0.125841,-0.00538096
6795,4.792,0.125841,-0.00538096
6796,4.793,0.125841,-0.00538096
6797,4.794,0.125841,-0.00538096
6798,4.795,0.125841,-0.00538096
6799,4.796,0.125841,-0.00538096
6800,4.797,0.125841,-0.00538096
6801,4.798,0.125841,-0.00364211
6802,4.799,0.125841,-0.00364211
6803,4.8,0.125841,-0.00364211
6804,4.801,0.125841,-0.00364211
6805,4.802,0.125841,-0.00364211
6806,4.803,0.125841,-0.00364211
6807,4.804,0.125841,-0.00364211
6808,4.805,0.125841,-0.00364211
6809,4.806,0.125841,-0.00364211
6810,4.807,0.125841,-0.00364211
6811,4.808,0.125841,-0.00364211
6812,4.809,0.125841,-0.00364211
6813,4.81,0.125841,-0.00538096
6814,4.811,0.125841,-0.00538096
6815,4.812,0.125841,-0.00538096
6816,4.813,0.125841,-0.00538096
6817,4.814,0.125841,-0.00538096
6818,4.815,0.125841,-0.00538096
6819,4.816,0.125841,-0.00538096
6820,4.817,0.125841,-0.00538096
6821,4.818,0.125841,-0.00364211
6822,4.819,0.125841,-0.00364211
6823,4.82,0.125841,-0.00711981
6824,4.821,0.125841,-0.00364211
6825,4.822,0.125841,-0.00364211
6826,4.823,0.125841,-0.00364211
6827,4.824,0.125841,-0.00364211
6828,4.825,0.125841,-0.00364211
6829,4.826,0.125841,-0.00364211
6830,4.827,0.125841,-0.00364211
6831,4.828,0.125841,-0.00364211
6832,4.829,0.125841,-0.00364211
6833,4.83,0.125841,-0.00364211
6834,4.831,0.125841,-0.00538096
6835,4.832,0.125841,-0.00538096
6836,4.833,0.125841,-0.00538096
6837,4.834,0.125841,-0.00538096
6838,4.835,0.125841,-0.00538096
6839,4.836,0.125841,-0.00538096
6840,4.837,0.125841,-0.00538096
6841,4.838,0.125841,-0.00538096
6842,4.839,0.125841,-0.00364211
6843,4.84,0.125841,-0.00364211
6844,4.841,0.125841,-0.00364211
6845,4.842,0.125841,-0.00364211
6846,4.843,0.125841,-0.00364211
6847,4.844,0.125841,-0.00364211
6848,4.845,0.125841,-0.00364211
6849,4.846,0.125841,-0.00364211
6850,4.847,0.125841,-0.00364211
6851,4.848,0.125841,-0.00364211
6852,4.849,0.125841,-0.00364211
6853,4.85,0.125841,-0.00364211
6854,4.851,0.125841,-0.00538096
6855,4.852,0.125841,-0.00538096
6856,4.853,0.125841,-0.00538096
6857,4.854,0.125841,-0.00538096
6858,4.855,0.125841,-0.00538096
6859,4.856,0.125841,-0.00538096
6860,4.857,0.125841,-0.00538096
6861,4.858,0.125841,-0.00538096
6862,4.859,0.125841,-0.00538096
6863,4.86,0.125841,-0.00364211
6864,4.861,0.125841,-0.00364211
6865,4.862,0.125841,-0.00364211
6866,4.863,0.125841,-0.00364211
6867,4.864,0.125841,-0.00364211
6868,4.865,0.125841,-0.00364211
6869,4.866,0.125841,-0.00364211
6870,4.867,0.125841,-0.00364211
6871,4.868,0.125841,-0.00364211
6872,4.869,0.125841,-0.00364211
6873,4.87,0.125841,-0.00364211
6874,4.871,0.125841,-0.00538096
6875,4.872,0.125841,-0.00538096
6876,4.873,0.125841,-0.00538096
6877,4.874,0.125841,-0.00538096
6878,4.875,0.125841,-0.00538096
6879,4.876,0.125841,-0.00538096
6880,4.877,0.125841,-0.00364211
6881,4.878,0.125841,-0.00364211
6882,4.879,0.125841,-0.00364211
6883,4.88,0.125841,-0.00364211
6884,4.881,0.125841,-0.00364211
6885,4.882,0.125841,-0.00364211
6886,4.883,0.125841,-0.00364211
6887,4.884,0.125841,-0.00364211
6888,4.885,0.125841,-0.00364211
6889,4.886,0.125841,-0.00364211
6890,4.887,0.125841,-0.00364211
6891,4.888,0.125841,-0.00364211
6892,4.889,0.125841,-0.00364211
6893,4.89,0.125841,-0.00364211
6894,4.891,0.125841,-0.00538096
6895,4.892,0.125841,-0.00538096
6896,4.893,0.125841,-0.00538096
6897,4.894,0.125841,-0.00538096
6898,4.895,0.125841,-0.00538096
6899,4.896,0.125841,-0.00538096
6900,4.897,0.125841,-0.00538096
6901,4.898,0.125841,-0.00538096
6902,4.899,0.125841,-0.00538096
6903,4.9,0.125841,-0.00538096
6904,4.901,0.125841,-0.00364211
6905,4.902,0.125841,-0.00364211
6906,4.903,0.125841,-0.00364211
6907,4.904,0.125841,-0.00364211
6908,4.905,0.125841,-0.00364211
6909,4.906,0.125841,-0.00364211
6910,4.907,0.125841,-0.00364211
6911,4.908,0.125841,-0.00364211
6912,4.909,0.125841,-0.00364211
6913,4.91,0.125841,-0.00364211
6914,4.911,0.125841,-0.00538096
6915,4.912,0.125841,-0.00538096
6916,4.913,0.125841,-0.00538096
6917,4.914,0.125841,-0.00538096
6918,4.915,0.125841,-0.00538096
6919,4.916,0.125841,-0.00538096
6920,4.917,0.125841,-0.00538096
6921,4.918,0.125841,-0.00364211
6922,4.919,0.125841,-0.00364211
6923,4.92,0.125841,-0.00364211
6924,4.921,0.125841,-0.00364211
6925,4.922,0.125841,-0.00364211
6926,4.923,0.125841,-0.00364211
6927,4.924,0.125841,-0.00364211
6928,4.925,0.125841,-0.00364211
6929,4.926,0.125841,-0.00364211
6930,4.927,0.125841,-0.00364211
6931,4.928,0.125841,-0.00364211
6932,4.929,0.125841,-0.00364211
6933,4.93,0.125841,-0.00364211
6934,4.931,0.125841,-0.00538096
6935,4.932,0.125841,-0.00538096
6936,4.933,0.125841,-0.00538096
6937,4.934,0.125841,-0.00538096
6938,4.935,0.125841,-0.00538096
6939,4.936,0.125841,-0.00538096
6940,4.937,0.125841,-0.00538096
6941,4.938,0.125841,-0.00538096
6942,4.939,0.125841,-0.00538096
6943,4.94,0.125841,-0.00364211
6944,4.941,0.125841,-0.00364211
6945,4.942,0.125841,-0.00364211
6946,4.943,0.125841,-0.00364211
6947,4.944,0.125841,-0.00364211
6948,4.945,0.125841,-0.00364211
6949,4.946,0.125841,-0.00364211
6950,4.947,0.125841,-0.00364211
6951,4.948,0.125841,-0.00364211
6952,4.949,0.125841,-0.00364211
6953,4.95,0.125841,-0.00364211
6954,4.951,0.125841,-0.00538096
6955,4.952,0.125841,-0.00538096
6956,4.953,0.125841,-0.00538096
6957,4.954,0.125841,-0.00538096
6958,4.955,0.125841,-0.00538096
6959,4.956,0.125841,-0.00538096
6960,4.957,0.125841,-0.00538096
6961,4.958,0.125841,-0.00364211
6962,4.959,0.125841,-0.00364211
6963,4.96,0.125841,-0.00364211
6964,4.961,0.125841,-0.00364211
6965,4.962,0.125841,-0.00364211
6966,4.963,0.125841,-0.00364211
6967,4.964,0.125841,-0.00364211
6968,4.965,0.125841,-0.00364211
6969,4.966,0.125841,-0.00364211
6970,4.967,0.125841,-0.00364211
6971,4.968,0.125841,-0.00364211
6972,4.969,0.125841,-0.00364211
