;Scopy version,f4beeb1
;Exported on,mardi fvrier 24/02/2026
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
2249,0.649,0.210993
2250,0.65,0.210993
2251,0.651,0.210993
2252,0.652,0.210993
2253,0.653,0.210993
2254,0.654,0.210993
2255,0.655,0.210993
2256,0.656,0.210993
2257,0.657,0.210993
2258,0.658,0.210993
2259,0.659,0.210993
2260,0.66,0.210993
2261,0.661,0.210993
2262,0.662,0.210993
2263,0.663,0.210993
2264,0.664,0.210993
2265,0.665,0.210993
2266,0.666,0.210993
2267,0.667,0.210993
2268,0.668,0.210993
2269,0.669,0.210993
2270,0.67,0.210993
2271,0.671,0.210993
2272,0.672,0.210993
2273,0.673,0.210993
2274,0.674,0.210993
2275,0.675,0.210993
2276,0.676,0.210993
2277,0.677,0.210993
2278,0.678,0.210993
2279,0.679,0.210993
2280,0.68,0.210993
2281,0.681,0.210993
2282,0.682,0.266637
2283,0.683,0.424872
2284,0.684,0.402267
2285,0.685,0.244032
2286,0.686,0.21621
2287,0.687,0.212732
2288,0.688,0.210993
2289,0.689,0.210993
2290,0.69,0.210993
2291,0.691,0.210993
2292,0.692,0.210993
2293,0.693,0.210993
2294,0.694,0.210993
2295,0.695,0.210993
2296,0.696,0.210993
2297,0.697,0.210993
2298,0.698,0.210993
2299,0.699,0.210993
2300,0.7,0.210993
2301,0.701,0.210993
2302,0.702,0.210993
2303,0.703,0.210993
2304,0.704,0.210993
2305,0.705,0.210993
2306,0.706,0.210993
2307,0.707,0.210993
2308,0.708,0.210993
2309,0.709,0.210993
2310,0.71,0.210993
2311,0.711,0.210993
2312,0.712,0.210993
2313,0.713,0.210993
2314,0.714,0.210993
2315,0.715,0.210993
2316,0.716,0.210993
2317,0.717,0.210993
2318,0.718,0.210993
2319,0.719,0.210993
2320,0.72,0.210993
2321,0.721,0.210993
2322,0.722,0.210993
2323,0.723,0.210993
2324,0.724,0.210993
2325,0.725,0.210993
2326,0.726,0.210993
2327,0.727,0.210993
2328,0.728,0.210993
2329,0.729,0.210993
2330,0.73,0.210993
2331,0.731,0.209255
2332,0.732,0.268376
2333,0.733,0.426611
2334,0.734,0.400528
2335,0.735,0.240554
2336,0.736,0.217949
2337,0.737,0.212732
2338,0.738,0.210993
2339,0.739,0.210993
2340,0.74,0.210993
2341,0.741,0.210993
2342,0.742,0.210993
2343,0.743,0.210993
2344,0.744,0.210993
2345,0.745,0.210993
2346,0.746,0.210993
2347,0.747,0.210993
2348,0.748,0.210993
2349,0.749,0.210993
2350,0.75,0.210993
2351,0.751,0.210993
2352,0.752,0.210993
2353,0.753,0.210993
2354,0.754,0.210993
2355,0.755,0.210993
2356,0.756,0.210993
2357,0.757,0.210993
2358,0.758,0.210993
2359,0.759,0.210993
2360,0.76,0.210993
2361,0.761,0.210993
2362,0.762,0.210993
2363,0.763,0.210993
2364,0.764,0.210993
2365,0.765,0.210993
2366,0.766,0.210993
2367,0.767,0.210993
2368,0.768,0.210993
2369,0.769,0.210993
2370,0.77,0.210993
2371,0.771,0.210993
2372,0.772,0.210993
2373,0.773,0.210993
2374,0.774,0.210993
2375,0.775,0.210993
2376,0.776,0.210993
2377,0.777,0.210993
2378,0.778,0.210993
2379,0.779,0.210993
2380,0.78,0.210993
2381,0.781,0.209255
2382,0.782,0.273592
2383,0.783,0.426611
2384,0.784,0.398789
2385,0.785,0.240554
2386,0.786,0.217949
2387,0.787,0.212732
2388,0.788,0.210993
2389,0.789,0.210993
2390,0.79,0.210993
2391,0.791,0.210993
2392,0.792,0.210993
2393,0.793,0.210993
2394,0.794,0.210993
2395,0.795,0.210993
2396,0.796,0.210993
2397,0.797,0.210993
2398,0.798,0.210993
2399,0.799,0.210993
2400,0.8,0.210993
2401,0.801,0.210993
2402,0.802,0.210993
2403,0.803,0.210993
2404,0.804,0.210993
2405,0.805,0.210993
2406,0.806,0.210993
2407,0.807,0.210993
2408,0.808,0.210993
2409,0.809,0.210993
2410,0.81,0.210993
2411,0.811,0.210993
2412,0.812,0.210993
2413,0.813,0.210993
2414,0.814,0.210993
2415,0.815,0.210993
2416,0.816,0.210993
2417,0.817,0.210993
2418,0.818,0.210993
2419,0.819,0.210993
2420,0.82,0.210993
2421,0.821,0.210993
2422,0.822,0.210993
2423,0.823,0.210993
2424,0.824,0.210993
2425,0.825,0.210993
2426,0.826,0.210993
2427,0.827,0.210993
2428,0.828,0.210993
2429,0.829,0.210993
2430,0.83,0.210993
2431,0.831,0.209255
2432,0.832,0.273592
2433,0.833,0.424872
2434,0.834,0.398789
2435,0.835,0.240554
2436,0.836,0.217949
2437,0.837,0.212732
2438,0.838,0.210993
2439,0.839,0.210993
2440,0.84,0.210993
2441,0.841,0.210993
2442,0.842,0.210993
2443,0.843,0.210993
2444,0.844,0.210993
2445,0.845,0.210993
2446,0.846,0.210993
2447,0.847,0.210993
2448,0.848,0.210993
2449,0.849,0.210993
2450,0.85,0.210993
2451,0.851,0.210993
2452,0.852,0.210993
2453,0.853,0.210993
2454,0.854,0.210993
2455,0.855,0.210993
2456,0.856,0.210993
2457,0.857,0.210993
2458,0.858,0.210993
2459,0.859,0.210993
2460,0.86,0.210993
2461,0.861,0.210993
2462,0.862,0.210993
2463,0.863,0.210993
2464,0.864,0.210993
2465,0.865,0.210993
2466,0.866,0.210993
2467,0.867,0.210993
2468,0.868,0.210993
2469,0.869,0.210993
2470,0.87,0.210993
2471,0.871,0.210993
2472,0.872,0.210993
2473,0.873,0.210993
2474,0.874,0.210993
2475,0.875,0.210993
2476,0.876,0.210993
2477,0.877,0.210993
2478,0.878,0.210993
2479,0.879,0.210993
2480,0.88,0.210993
2481,0.881,0.209255
2482,0.882,0.273592
2483,0.883,0.424872
2484,0.884,0.398789
2485,0.885,0.240554
2486,0.886,0.217949
2487,0.887,0.210993
2488,0.888,0.210993
2489,0.889,0.210993
2490,0.89,0.210993
2491,0.891,0.210993
2492,0.892,0.210993
2493,0.893,0.210993
2494,0.894,0.210993
2495,0.895,0.210993
2496,0.896,0.210993
2497,0.897,0.210993
2498,0.898,0.210993
2499,0.899,0.210993
2500,0.9,0.210993
2501,0.901,0.210993
2502,0.902,0.210993
2503,0.903,0.210993
2504,0.904,0.210993
2505,0.905,0.210993
2506,0.906,0.210993
2507,0.907,0.210993
2508,0.908,0.210993
2509,0.909,0.210993
2510,0.91,0.210993
2511,0.911,0.210993
2512,0.912,0.210993
2513,0.913,0.210993
2514,0.914,0.210993
2515,0.915,0.210993
2516,0.916,0.210993
2517,0.917,0.210993
2518,0.918,0.210993
2519,0.919,0.210993
2520,0.92,0.210993
2521,0.921,0.210993
2522,0.922,0.210993
2523,0.923,0.210993
2524,0.924,0.210993
2525,0.925,0.210993
2526,0.926,0.210993
2527,0.927,0.210993
2528,0.928,0.210993
2529,0.929,0.210993
2530,0.93,0.210993
2531,0.931,0.209255
2532,0.932,0.273592
2533,0.933,0.426611
2534,0.934,0.39705
2535,0.935,0.240554
2536,0.936,0.21621
2537,0.937,0.212732
2538,0.938,0.210993
2539,0.939,0.210993
2540,0.94,0.210993
2541,0.941,0.210993
2542,0.942,0.210993
2543,0.943,0.210993
2544,0.944,0.210993
2545,0.945,0.210993
2546,0.946,0.210993
2547,0.947,0.210993
2548,0.948,0.210993
2549,0.949,0.210993
2550,0.95,0.210993
2551,0.951,0.210993
2552,0.952,0.210993
2553,0.953,0.210993
2554,0.954,0.210993
2555,0.955,0.210993
2556,0.956,0.210993
2557,0.957,0.210993
2558,0.958,0.210993
2559,0.959,0.210993
2560,0.96,0.210993
2561,0.961,0.210993
2562,0.962,0.210993
2563,0.963,0.210993
2564,0.964,0.210993
2565,0.965,0.210993
2566,0.966,0.210993
2567,0.967,0.210993
2568,0.968,0.210993
2569,0.969,0.210993
2570,0.97,0.210993
2571,0.971,0.210993
2572,0.972,0.210993
2573,0.973,0.210993
2574,0.974,0.210993
2575,0.975,0.210993
2576,0.976,0.210993
2577,0.977,0.210993
2578,0.978,0.210993
2579,0.979,0.210993
2580,0.98,0.210993
2581,0.981,0.209255
2582,0.982,0.273592
2583,0.983,0.426611
2584,0.984,0.39705
2585,0.985,0.240554
2586,0.986,0.21621
2587,0.987,0.210993
2588,0.988,0.210993
2589,0.989,0.210993
2590,0.99,0.210993
2591,0.991,0.210993
2592,0.992,0.210993
2593,0.993,0.210993
2594,0.994,0.210993
2595,0.995,0.210993
2596,0.996,0.210993
2597,0.997,0.210993
2598,0.998,0.210993
2599,0.999,0.210993
2600,1,0.210993
2601,1.001,0.210993
2602,1.002,0.210993
2603,1.003,0.210993
2604,1.004,0.210993
2605,1.005,0.210993
2606,1.006,0.210993
2607,1.007,0.210993
2608,1.008,0.210993
2609,1.009,0.210993
2610,1.01,0.210993
2611,1.011,0.210993
2612,1.012,0.210993
2613,1.013,0.210993
2614,1.014,0.210993
2615,1.015,0.210993
2616,1.016,0.210993
2617,1.017,0.210993
2618,1.018,0.210993
2619,1.019,0.210993
2620,1.02,0.210993
2621,1.021,0.210993
2622,1.022,0.210993
2623,1.023,0.210993
2624,1.024,0.210993
2625,1.025,0.210993
2626,1.026,0.210993
2627,1.027,0.210993
2628,1.028,0.210993
2629,1.029,0.210993
2630,1.03,0.210993
2631,1.031,0.209255
2632,1.032,0.268376
2633,1.033,0.426611
2634,1.034,0.400528
2635,1.035,0.240554
2636,1.036,0.217949
2637,1.037,0.212732
2638,1.038,0.210993
2639,1.039,0.210993
2640,1.04,0.210993
2641,1.041,0.210993
2642,1.042,0.210993
2643,1.043,0.210993
2644,1.044,0.210993
2645,1.045,0.210993
2646,1.046,0.210993
2647,1.047,0.210993
2648,1.048,0.210993
2649,1.049,0.210993
2650,1.05,0.210993
2651,1.051,0.210993
2652,1.052,0.210993
2653,1.053,0.210993
2654,1.054,0.210993
2655,1.055,0.210993
2656,1.056,0.210993
2657,1.057,0.210993
2658,1.058,0.210993
2659,1.059,0.210993
2660,1.06,0.210993
2661,1.061,0.210993
2662,1.062,0.210993
2663,1.063,0.210993
2664,1.064,0.210993
2665,1.065,0.210993
2666,1.066,0.210993
2667,1.067,0.210993
2668,1.068,0.210993
2669,1.069,0.210993
2670,1.07,0.210993
2671,1.071,0.210993
2672,1.072,0.210993
2673,1.073,0.210993
2674,1.074,0.210993
2675,1.075,0.210993
2676,1.076,0.210993
2677,1.077,0.210993
2678,1.078,0.210993
2679,1.079,0.210993
2680,1.08,0.210993
2681,1.081,0.209255
2682,1.082,0.268376
2683,1.083,0.426611
2684,1.084,0.400528
2685,1.085,0.240554
2686,1.086,0.217949
2687,1.087,0.210993
2688,1.088,0.210993
2689,1.089,0.210993
2690,1.09,0.210993
2691,1.091,0.210993
2692,1.092,0.210993
2693,1.093,0.210993
2694,1.094,0.210993
2695,1.095,0.210993
2696,1.096,0.210993
2697,1.097,0.210993
2698,1.098,0.210993
2699,1.099,0.210993
2700,1.1,0.210993
2701,1.101,0.210993
2702,1.102,0.210993
2703,1.103,0.210993
2704,1.104,0.210993
2705,1.105,0.210993
2706,1.106,0.210993
2707,1.107,0.210993
2708,1.108,0.210993
2709,1.109,0.210993
2710,1.11,0.210993
2711,1.111,0.210993
2712,1.112,0.210993
2713,1.113,0.210993
2714,1.114,0.210993
2715,1.115,0.210993
2716,1.116,0.210993
2717,1.117,0.210993
2718,1.118,0.210993
2719,1.119,0.210993
2720,1.12,0.210993
2721,1.121,0.210993
2722,1.122,0.210993
2723,1.123,0.210993
2724,1.124,0.210993
2725,1.125,0.210993
2726,1.126,0.210993
2727,1.127,0.210993
2728,1.128,0.210993
2729,1.129,0.210993
2730,1.13,0.210993
2731,1.131,0.210993
2732,1.132,0.266637
2733,1.133,0.424872
2734,1.134,0.400528
2735,1.135,0.244032
2736,1.136,0.21621
2737,1.137,0.212732
2738,1.138,0.210993
2739,1.139,0.210993
2740,1.14,0.210993
2741,1.141,0.210993
2742,1.142,0.210993
2743,1.143,0.210993
2744,1.144,0.210993
2745,1.145,0.210993
2746,1.146,0.210993
2747,1.147,0.210993
2748,1.148,0.210993
2749,1.149,0.210993
2750,1.15,0.210993
2751,1.151,0.210993
2752,1.152,0.210993
2753,1.153,0.210993
2754,1.154,0.210993
2755,1.155,0.210993
2756,1.156,0.210993
2757,1.157,0.210993
2758,1.158,0.210993
2759,1.159,0.210993
2760,1.16,0.210993
2761,1.161,0.210993
2762,1.162,0.210993
2763,1.163,0.210993
2764,1.164,0.210993
2765,1.165,0.210993
2766,1.166,0.210993
2767,1.167,0.210993
2768,1.168,0.210993
2769,1.169,0.210993
2770,1.17,0.210993
2771,1.171,0.210993
2772,1.172,0.210993
2773,1.173,0.210993
2774,1.174,0.210993
2775,1.175,0.210993
2776,1.176,0.210993
2777,1.177,0.210993
2778,1.178,0.210993
2779,1.179,0.210993
2780,1.18,0.210993
2781,1.181,0.210993
2782,1.182,0.263159
2783,1.183,0.424872
2784,1.184,0.404006
2785,1.185,0.244032
2786,1.186,0.217949
2787,1.187,0.210993
2788,1.188,0.210993
2789,1.189,0.210993
2790,1.19,0.210993
2791,1.191,0.210993
2792,1.192,0.210993
2793,1.193,0.210993
2794,1.194,0.210993
2795,1.195,0.210993
2796,1.196,0.210993
2797,1.197,0.210993
2798,1.198,0.210993
2799,1.199,0.210993
2800,1.2,0.210993
2801,1.201,0.210993
2802,1.202,0.210993
2803,1.203,0.210993
2804,1.204,0.210993
2805,1.205,0.210993
2806,1.206,0.210993
2807,1.207,0.210993
2808,1.208,0.210993
2809,1.209,0.210993
2810,1.21,0.210993
2811,1.211,0.210993
2812,1.212,0.210993
2813,1.213,0.210993
2814,1.214,0.210993
2815,1.215,0.210993
2816,1.216,0.210993
2817,1.217,0.210993
2818,1.218,0.210993
2819,1.219,0.210993
2820,1.22,0.210993
2821,1.221,0.210993
2822,1.222,0.210993
2823,1.223,0.210993
2824,1.224,0.210993
2825,1.225,0.210993
2826,1.226,0.210993
2827,1.227,0.210993
2828,1.228,0.210993
2829,1.229,0.210993
2830,1.23,0.210993
2831,1.231,0.210993
2832,1.232,0.259681
2833,1.233,0.424872
2834,1.234,0.405745
2835,1.235,0.24577
2836,1.236,0.21621
2837,1.237,0.212732
2838,1.238,0.210993
2839,1.239,0.210993
2840,1.24,0.210993
2841,1.241,0.210993
2842,1.242,0.210993
2843,1.243,0.210993
2844,1.244,0.210993
2845,1.245,0.210993
2846,1.246,0.210993
2847,1.247,0.210993
2848,1.248,0.210993
2849,1.249,0.210993
2850,1.25,0.210993
2851,1.251,0.210993
2852,1.252,0.210993
2853,1.253,0.210993
2854,1.254,0.210993
2855,1.255,0.210993
2856,1.256,0.210993
2857,1.257,0.210993
2858,1.258,0.210993
2859,1.259,0.210993
2860,1.26,0.210993
2861,1.261,0.210993
2862,1.262,0.210993
2863,1.263,0.210993
2864,1.264,0.210993
2865,1.265,0.210993
2866,1.266,0.210993
2867,1.267,0.210993
2868,1.268,0.210993
2869,1.269,0.210993
2870,1.27,0.210993
2871,1.271,0.210993
2872,1.272,0.210993
2873,1.273,0.210993
2874,1.274,0.210993
2875,1.275,0.210993
2876,1.276,0.210993
2877,1.277,0.210993
2878,1.278,0.210993
2879,1.279,0.210993
2880,1.28,0.210993
2881,1.281,0.210993
2882,1.282,0.259681
2883,1.283,0.423133
2884,1.284,0.405745
2885,1.285,0.24577
2886,1.286,0.21621
2887,1.287,0.212732
2888,1.288,0.210993
2889,1.289,0.210993
2890,1.29,0.210993
2891,1.291,0.210993
2892,1.292,0.210993
2893,1.293,0.210993
2894,1.294,0.210993
2895,1.295,0.210993
2896,1.296,0.210993
2897,1.297,0.210993
2898,1.298,0.210993
2899,1.299,0.210993
2900,1.3,0.210993
2901,1.301,0.210993
2902,1.302,0.210993
2903,1.303,0.210993
2904,1.304,0.210993
2905,1.305,0.210993
2906,1.306,0.210993
2907,1.307,0.210993
2908,1.308,0.210993
2909,1.309,0.210993
2910,1.31,0.210993
2911,1.311,0.210993
2912,1.312,0.210993
2913,1.313,0.210993
2914,1.314,0.210993
2915,1.315,0.210993
2916,1.316,0.210993
2917,1.317,0.210993
2918,1.318,0.210993
2919,1.319,0.210993
2920,1.32,0.210993
2921,1.321,0.210993
2922,1.322,0.210993
2923,1.323,0.210993
2924,1.324,0.210993
2925,1.325,0.210993
2926,1.326,0.210993
2927,1.327,0.210993
2928,1.328,0.210993
2929,1.329,0.210993
2930,1.33,0.210993
2931,1.331,0.210993
2932,1.332,0.257942
2933,1.333,0.423133
2934,1.334,0.405745
2935,1.335,0.24577
2936,1.336,0.21621
2937,1.337,0.212732
2938,1.338,0.210993
2939,1.339,0.210993
2940,1.34,0.210993
2941,1.341,0.210993
2942,1.342,0.210993
2943,1.343,0.210993
2944,1.344,0.210993
2945,1.345,0.210993
2946,1.346,0.210993
2947,1.347,0.210993
2948,1.348,0.210993
2949,1.349,0.210993
2950,1.35,0.210993
2951,1.351,0.210993
2952,1.352,0.210993
2953,1.353,0.210993
2954,1.354,0.210993
2955,1.355,0.210993
2956,1.356,0.210993
2957,1.357,0.210993
2958,1.358,0.210993
2959,1.359,0.210993
2960,1.36,0.210993
2961,1.361,0.210993
2962,1.362,0.210993
2963,1.363,0.210993
2964,1.364,0.210993
2965,1.365,0.210993
2966,1.366,0.210993
2967,1.367,0.210993
2968,1.368,0.210993
2969,1.369,0.210993
2970,1.37,0.210993
2971,1.371,0.210993
2972,1.372,0.210993
2973,1.373,0.210993
2974,1.374,0.210993
2975,1.375,0.210993
2976,1.376,0.210993
2977,1.377,0.210993
2978,1.378,0.210993
2979,1.379,0.210993
2980,1.38,0.210993
2981,1.381,0.210993
2982,1.382,0.259681
2983,1.383,0.421394
2984,1.384,0.405745
2985,1.385,0.247509
2986,1.386,0.21621
2987,1.387,0.212732
2988,1.388,0.210993
2989,1.389,0.210993
2990,1.39,0.210993
2991,1.391,0.210993
2992,1.392,0.210993
2993,1.393,0.210993
2994,1.394,0.210993
2995,1.395,0.210993
2996,1.396,0.210993
2997,1.397,0.210993
2998,1.398,0.210993
2999,1.399,0.210993
3000,1.4,0.210993
3001,1.401,0.210993
3002,1.402,0.210993
3003,1.403,0.210993
3004,1.404,0.210993
3005,1.405,0.210993
3006,1.406,0.210993
3007,1.407,0.210993
3008,1.408,0.210993
3009,1.409,0.210993
3010,1.41,0.210993
3011,1.411,0.210993
3012,1.412,0.210993
3013,1.413,0.210993
3014,1.414,0.210993
3015,1.415,0.210993
3016,1.416,0.210993
3017,1.417,0.210993
3018,1.418,0.210993
3019,1.419,0.210993
3020,1.42,0.210993
3021,1.421,0.210993
3022,1.422,0.210993
3023,1.423,0.210993
3024,1.424,0.210993
3025,1.425,0.210993
3026,1.426,0.210993
3027,1.427,0.210993
3028,1.428,0.210993
3029,1.429,0.210993
3030,1.43,0.210993
3031,1.431,0.210993
3032,1.432,0.259681
3033,1.433,0.423133
3034,1.434,0.405745
3035,1.435,0.24577
3036,1.436,0.21621
3037,1.437,0.212732
3038,1.438,0.210993
3039,1.439,0.210993
3040,1.44,0.210993
3041,1.441,0.210993
3042,1.442,0.210993
3043,1.443,0.210993
3044,1.444,0.210993
3045,1.445,0.210993
3046,1.446,0.210993
3047,1.447,0.210993
3048,1.448,0.210993
3049,1.449,0.210993
3050,1.45,0.210993
3051,1.451,0.210993
3052,1.452,0.210993
3053,1.453,0.210993
3054,1.454,0.210993
3055,1.455,0.210993
3056,1.456,0.210993
3057,1.457,0.210993
3058,1.458,0.210993
3059,1.459,0.210993
3060,1.46,0.210993
3061,1.461,0.210993
3062,1.462,0.210993
3063,1.463,0.210993
3064,1.464,0.210993
3065,1.465,0.210993
3066,1.466,0.210993
3067,1.467,0.210993
3068,1.468,0.210993
3069,1.469,0.210993
3070,1.47,0.210993
3071,1.471,0.210993
3072,1.472,0.210993
3073,1.473,0.210993
3074,1.474,0.210993
3075,1.475,0.210993
3076,1.476,0.210993
3077,1.477,0.210993
3078,1.478,0.210993
3079,1.479,0.210993
3080,1.48,0.210993
3081,1.481,0.210993
3082,1.482,0.259681
3083,1.483,0.423133
3084,1.484,0.405745
3085,1.485,0.421394
3086,1.486,0.438783
3087,1.487,0.438783
3088,1.488,0.438783
3089,1.489,0.438783
3090,1.49,0.440522
3091,1.491,0.438783
3092,1.492,0.438783
3093,1.493,0.438783
3094,1.494,0.438783
3095,1.495,0.438783
3096,1.496,0.438783
3097,1.497,0.440522
3098,1.498,0.440522
3099,1.499,0.440522
3100,1.5,0.437044
3101,1.501,0.442261
3102,1.502,0.437044
3103,1.503,0.442261
3104,1.504,0.437044
3105,1.505,0.442261
3106,1.506,0.437044
3107,1.507,0.442261
3108,1.508,0.437044
3109,1.509,0.440522
3110,1.51,0.438783
3111,1.511,0.438783
3112,1.512,0.438783
3113,1.513,0.438783
3114,1.514,0.438783
3115,1.515,0.438783
3116,1.516,0.440522
3117,1.517,0.440522
3118,1.518,0.438783
3119,1.519,0.438783
3120,1.52,0.440522
3121,1.521,0.438783
3122,1.522,0.440522
3123,1.523,0.426611
3124,1.524,0.379662
3125,1.525,0.391834
3126,1.526,0.384879
3127,1.527,0.391834
3128,1.528,0.388356
3129,1.529,0.388356
3130,1.53,0.388356
3131,1.531,0.388356
3132,1.532,0.390095
3133,1.533,0.384879
3134,1.534,0.391834
3135,1.535,0.384879
3136,1.536,0.390095
3137,1.537,0.388356
3138,1.538,0.388356
3139,1.539,0.388356
3140,1.54,0.388356
3141,1.541,0.391834
3142,1.542,0.384879
3143,1.543,0.391834
3144,1.544,0.388356
3145,1.545,0.388356
3146,1.546,0.388356
3147,1.547,0.388356
3148,1.548,0.390095
3149,1.549,0.384879
3150,1.55,0.391834
3151,1.551,0.384879
3152,1.552,0.391834
3153,1.553,0.388356
3154,1.554,0.388356
3155,1.555,0.388356
3156,1.556,0.388356
3157,1.557,0.391834
3158,1.558,0.384879
3159,1.559,0.391834
3160,1.56,0.384879
3161,1.561,0.390095
3162,1.562,0.388356
3163,1.563,0.388356
3164,1.564,0.388356
3165,1.565,0.388356
3166,1.566,0.391834
3167,1.567,0.384879
3168,1.568,0.391834
3169,1.569,0.388356
3170,1.57,0.388356
3171,1.571,0.388356
3172,1.572,0.388356
3173,1.573,0.391834
3174,1.574,0.384879
3175,1.575,0.391834
3176,1.576,0.384879
3177,1.577,0.390095
3178,1.578,0.388356
3179,1.579,0.388356
3180,1.58,0.390095
3181,1.581,0.384879
3182,1.582,0.391834
3183,1.583,0.384879
3184,1.584,0.391834
3185,1.585,0.388356
3186,1.586,0.388356
3187,1.587,0.388356
3188,1.588,0.388356
3189,1.589,0.390095
3190,1.59,0.384879
3191,1.591,0.391834
3192,1.592,0.384879
3193,1.593,0.390095
3194,1.594,0.388356
3195,1.595,0.388356
3196,1.596,0.390095
3197,1.597,0.384879
3198,1.598,0.391834
3199,1.599,0.384879
